order_id,order_date,customer_id,region,category,product_name,quantity,unit_price,discount,revenue,returned
ORD-12040,2024-11-10,CUST-2735,North,Clothing,Winter Jacket,2,149.99,0.2,239.98,False
ORD-10379,2024-04-14,CUST-1854,North,Electronics,Laptop Stand,4,49.99,0.0,199.96,False
ORD-11353,2024-10-11,CUST-3481,West,Home & Garden,Coffee Maker,3,69.99,0.0,209.97,False
ORD-13763,2024-04-03,CUST-4662,North,Clothing,Running Shoes,1,109.99,0.05,104.49,False
ORD-11116,2024-02-13,CUST-3934,East,Home & Garden,Throw Blanket,1,49.99,0.1,44.99,False
ORD-11399,2024-10-13,CUST-4940,North,Electronics,Bluetooth Speaker,1,59.99,0.0,59.99,False
ORD-11720,2024-02-23,CUST-1315,North,Home & Garden,Air Purifier,3,159.99,0.0,479.97,False
ORD-13701,2024-10-20,CUST-4900,East,Electronics,Mechanical Keyboard,2,129.99,0.05,246.98,False
ORD-13294,2024-12-25,CUST-2393,East,Electronics,Webcam HD,2,79.99,0.0,159.98,False
ORD-12034,2024-08-24,CUST-1828,East,Home & Garden,Coffee Maker,1,69.99,0.0,69.99,False
ORD-10949,2024-08-23,CUST-1070,East,Home & Garden,Wall Clock,2,39.99,0.0,79.98,True
ORD-11700,2024-12-27,CUST-4267,West,Electronics,Mechanical Keyboard,1,129.99,0.0,129.99,False
ORD-11884,2024-03-05,CUST-4949,East,Electronics,Webcam HD,2,79.99,0.0,159.98,False
ORD-10455,2024-06-12,CUST-3832,North,Clothing,Wool Sweater,4,79.99,0.25,239.97,False
ORD-11671,2024-12-19,CUST-1153,West,Home & Garden,LED Desk Lamp,2,44.99,0.0,89.98,True
ORD-11730,2024-04-24,CUST-3432,South,Electronics,Webcam HD,2,79.99,0.1,143.98,False
ORD-11696,2024-01-01,CUST-1046,North,Clothing,Winter Jacket,1,149.99,0.1,134.99,False
ORD-13138,2024-07-05,CUST-3382,East,Clothing,Cotton T-Shirt,2,24.99,0.1,44.98,False
ORD-10727,2024-11-16,CUST-1815,South,Home & Garden,Plant Pot Set,1,34.99,0.05,33.24,False
ORD-11442,2024-10-12,CUST-1287,East,Electronics,USB-C Hub,3,39.99,0.05,113.97,False
ORD-13408,2024-04-19,CUST-1423,North,Clothing,Wool Sweater,1,79.99,0.1,71.99,False
ORD-12527,2024-12-11,CUST-1718,East,Home & Garden,Storage Organizer,2,29.99,0.0,59.98,True
ORD-10927,2024-07-05,CUST-4754,East,Home & Garden,LED Desk Lamp,1,44.99,0.05,42.74,False
ORD-10822,2024-05-24,CUST-3826,North,Electronics,Wireless Headphones,1,89.99,0.05,85.49,False
ORD-14215,2024-11-18,CUST-4290,South,Clothing,Denim Jeans,1,59.99,0.1,53.99,False
ORD-13861,2024-08-08,CUST-1976,East,Clothing,Yoga Pants,2,44.99,0.2,71.98,False
ORD-12201,2024-02-18,CUST-1283,West,Electronics,LED Monitor,2,299.99,0.1,539.98,False
ORD-10196,2024-10-26,CUST-1582,North,Clothing,Winter Jacket,1,149.99,0.2,119.99,False
ORD-14382,2024-08-24,CUST-1419,North,Home & Garden,Air Purifier,1,159.99,0.0,159.99,False
ORD-12718,2024-11-06,CUST-4128,East,Clothing,Yoga Pants,1,44.99,0.15,38.24,False
ORD-13084,2024-10-21,CUST-3523,North,Electronics,Smart Watch,2,199.99,0.15,339.98,False
ORD-12923,2024-03-02,CUST-4330,North,Home & Garden,Coffee Maker,1,69.99,0.05,66.49,False
ORD-12389,2024-10-07,CUST-3113,South,Home & Garden,Coffee Maker,2,69.99,0.1,125.98,False
ORD-12386,2024-05-01,CUST-2995,South,Clothing,Casual Sneakers,1,89.99,0.1,80.99,False
ORD-14163,2024-05-16,CUST-4305,North,Electronics,Bluetooth Speaker,2,59.99,0.05,113.98,False
ORD-12113,2024-12-12,CUST-3421,South,Clothing,Casual Sneakers,4,89.99,0.15,305.97,False
ORD-14275,2024-08-27,CUST-1691,North,Electronics,Webcam HD,2,79.99,0.0,159.98,False
ORD-10024,2024-06-15,CUST-1011,South,Clothing,Wool Sweater,2,79.99,0.25,119.98,False
ORD-10716,2024-11-04,CUST-1645,West,Clothing,Wool Sweater,1,79.99,0.05,75.99,False
ORD-11662,2024-12-22,CUST-2311,East,Electronics,Bluetooth Speaker,1,59.99,0.05,56.99,False
ORD-12026,2024-10-03,CUST-4103,South,Home & Garden,Throw Blanket,1,49.99,0.0,49.99,False
ORD-11364,2024-10-09,CUST-2156,South,Electronics,Bluetooth Speaker,1,59.99,0.1,53.99,False
ORD-13275,2024-11-06,CUST-1127,West,Home & Garden,Throw Blanket,2,49.99,0.05,94.98,True
ORD-13523,2024-02-27,CUST-2521,West,Electronics,Mechanical Keyboard,2,129.99,0.05,246.98,False
ORD-13684,2024-10-12,CUST-4711,West,Clothing,Running Shoes,2,109.99,0.15,186.98,False
ORD-14729,2024-03-09,CUST-2174,East,Clothing,Denim Jeans,4,59.99,0.2,191.97,False
ORD-10636,2024-07-05,CUST-2438,South,Clothing,Rain Coat,2,119.99,0.05,227.98,False
ORD-10430,2024-02-23,CUST-1723,West,Electronics,Mechanical Keyboard,1,129.99,0.0,129.99,False
ORD-10720,2024-12-28,CUST-4268,South,Electronics,Smart Watch,1,199.99,0.15,169.99,False
ORD-10795,2024-12-07,CUST-4301,South,Clothing,Denim Jeans,1,59.99,0.05,56.99,False
ORD-12220,2024-10-19,CUST-3163,East,Electronics,Bluetooth Speaker,5,59.99,0.0,299.95,False
ORD-12069,2024-05-17,CUST-3612,North,Home & Garden,Scented Candles,1,19.99,0.0,19.99,False
ORD-13770,2024-07-15,CUST-3488,North,Home & Garden,Wall Clock,2,39.99,0.0,79.98,False
ORD-10267,2024-10-14,CUST-1937,North,Home & Garden,Plant Pot Set,1,34.99,0.0,34.99,True
ORD-14940,2024-05-01,CUST-2316,North,Clothing,Cotton T-Shirt,1,24.99,0.1,22.49,False
ORD-11778,2024-04-03,CUST-4038,South,Electronics,Smart Watch,1,199.99,0.05,189.99,False
ORD-13512,2024-12-15,CUST-3644,South,Clothing,Wool Sweater,1,79.99,0.05,75.99,False
ORD-13692,2024-11-06,CUST-4396,South,Clothing,Wool Sweater,2,79.99,0.25,119.98,False
ORD-11210,2024-06-24,CUST-2616,West,Home & Garden,Wall Clock,1,39.99,0.0,39.99,True
ORD-10099,2024-02-14,CUST-1210,West,Clothing,Cotton T-Shirt,3,24.99,0.15,63.72,False
ORD-12945,2024-02-04,CUST-2505,South,Clothing,Wool Sweater,2,79.99,0.05,151.98,False
ORD-14121,2024-07-06,CUST-2044,South,Clothing,Wool Sweater,3,79.99,0.0,239.97,False
ORD-10279,2024-11-21,CUST-2006,East,Clothing,Running Shoes,3,109.99,0.0,329.97,False
ORD-10619,2024-10-19,CUST-1092,North,Electronics,Webcam HD,4,79.99,0.0,319.96,False
ORD-11955,2024-12-16,CUST-3186,East,Electronics,Smart Watch,3,199.99,0.15,509.97,False
ORD-12684,2024-05-11,CUST-3829,South,Home & Garden,Storage Organizer,3,29.99,0.0,89.97,False
ORD-10512,2024-12-08,CUST-3352,South,Clothing,Rain Coat,4,119.99,0.0,479.96,False
ORD-11312,2024-07-16,CUST-1596,South,Electronics,Mechanical Keyboard,3,129.99,0.05,370.47,False
ORD-14800,2024-02-16,CUST-1287,North,Electronics,USB-C Hub,2,39.99,0.0,79.98,False
ORD-14645,2024-10-22,CUST-2445,East,Clothing,Winter Jacket,2,149.99,0.15,254.98,False
ORD-11729,2024-08-02,CUST-2108,North,Clothing,Cotton T-Shirt,3,24.99,0.25,56.23,False
ORD-12839,2024-05-04,CUST-4118,East,Electronics,Wireless Headphones,2,89.99,0.0,179.98,False
ORD-13349,2024-04-26,CUST-4609,North,Home & Garden,LED Desk Lamp,3,44.99,0.0,134.97,False
ORD-14161,2024-02-11,CUST-1252,West,Clothing,Casual Sneakers,1,89.99,0.2,71.99,False
ORD-12750,2024-05-05,CUST-4571,North,Home & Garden,Plant Pot Set,1,34.99,0.0,34.99,False
ORD-10987,2024-06-26,CUST-3074,West,Clothing,Rain Coat,1,119.99,0.1,107.99,False
ORD-12787,2024-03-08,CUST-3881,East,Home & Garden,Scented Candles,1,19.99,0.0,19.99,False
ORD-12699,2024-11-05,CUST-4065,South,Clothing,Cotton T-Shirt,2,24.99,0.05,47.48,False
ORD-10460,2024-02-12,CUST-2517,North,Clothing,Cotton T-Shirt,2,24.99,0.2,39.98,False
ORD-12492,2024-11-26,CUST-3501,East,Electronics,USB-C Hub,3,39.99,0.05,113.97,False
ORD-13028,2024-10-10,CUST-3728,West,Electronics,USB-C Hub,1,39.99,0.15,33.99,False
ORD-13437,2024-08-17,CUST-2605,South,Electronics,Webcam HD,1,79.99,0.05,75.99,False
ORD-14579,2024-09-09,CUST-3485,West,Home & Garden,Throw Blanket,2,49.99,0.0,99.98,False
ORD-10717,2024-12-07,CUST-1517,South,Home & Garden,LED Desk Lamp,1,44.99,0.05,42.74,False
ORD-12496,2024-08-23,CUST-3413,West,Clothing,Rain Coat,1,119.99,0.0,119.99,False
ORD-12469,2024-07-14,CUST-4520,East,Home & Garden,LED Desk Lamp,1,44.99,0.05,42.74,True
ORD-11375,2024-12-18,CUST-4283,South,Clothing,Rain Coat,2,119.99,0.1,215.98,False
ORD-12742,2024-03-18,CUST-4304,North,Clothing,Winter Jacket,4,149.99,0.0,599.96,False
ORD-10359,2024-08-18,CUST-2817,North,Clothing,Cotton T-Shirt,2,24.99,0.1,44.98,False
ORD-14532,2024-04-09,CUST-4650,South,Clothing,Denim Jeans,1,59.99,0.25,44.99,False
ORD-10887,2024-03-24,CUST-4903,North,Electronics,Laptop Stand,1,49.99,0.0,49.99,False
ORD-14727,2024-11-15,CUST-3359,South,Electronics,Laptop Stand,1,49.99,0.0,49.99,False
ORD-10841,2024-09-25,CUST-1629,North,Home & Garden,Scented Candles,2,19.99,0.1,35.98,False
ORD-13532,2024-05-03,CUST-1854,East,Clothing,Cotton T-Shirt,3,24.99,0.2,59.98,False
ORD-13321,2024-01-10,CUST-4765,West,Home & Garden,Coffee Maker,2,69.99,0.05,132.98,False
ORD-11305,2024-12-07,CUST-2752,West,Home & Garden,LED Desk Lamp,2,44.99,0.05,85.48,True
ORD-14450,2024-06-22,CUST-1741,East,Clothing,Casual Sneakers,4,89.99,0.1,323.96,False
ORD-10527,2024-04-08,CUST-1723,East,Clothing,Winter Jacket,4,149.99,0.1,539.96,False
ORD-11441,2024-02-09,CUST-4980,South,Electronics,Mechanical Keyboard,1,129.99,0.0,129.99,False
ORD-14475,2024-06-04,CUST-3752,East,Clothing,Winter Jacket,1,149.99,0.1,134.99,False
ORD-12621,2024-12-16,CUST-3498,East,Clothing,Denim Jeans,1,59.99,0.15,50.99,False
ORD-13782,2024-01-02,CUST-2181,West,Electronics,Laptop Stand,2,49.99,0.1,89.98,False
ORD-13903,2024-04-15,CUST-4213,South,Clothing,Running Shoes,3,109.99,0.25,247.48,False
ORD-10134,2024-12-08,CUST-3572,East,Home & Garden,LED Desk Lamp,1,44.99,0.1,40.49,False
ORD-13730,2024-03-08,CUST-2133,North,Clothing,Casual Sneakers,1,89.99,0.1,80.99,False
ORD-13513,2024-11-09,CUST-2860,North,Electronics,USB-C Hub,3,39.99,0.05,113.97,False
ORD-13562,2024-01-19,CUST-3605,North,Home & Garden,Plant Pot Set,1,34.99,0.05,33.24,False
ORD-14223,2024-11-04,CUST-3525,South,Clothing,Yoga Pants,2,44.99,0.1,80.98,False
ORD-12305,2024-05-17,CUST-4669,North,Electronics,Bluetooth Speaker,1,59.99,0.0,59.99,False
ORD-10524,2024-11-26,CUST-4407,South,Clothing,Rain Coat,1,119.99,0.0,119.99,False
ORD-14790,2024-02-11,CUST-1666,East,Clothing,Rain Coat,2,119.99,0.25,179.98,False
ORD-10910,2024-08-17,CUST-3339,East,Clothing,Winter Jacket,1,149.99,0.2,119.99,False
ORD-13212,2024-03-09,CUST-4533,East,Electronics,Webcam HD,4,79.99,0.05,303.96,False
ORD-10503,2024-11-05,CUST-3513,North,Electronics,USB-C Hub,4,39.99,0.0,159.96,False
ORD-12651,2024-05-07,CUST-2909,East,Clothing,Cotton T-Shirt,1,24.99,0.15,21.24,False
ORD-10124,2024-03-26,CUST-1197,North,Clothing,Casual Sneakers,3,89.99,0.2,215.98,False
ORD-10933,2024-07-15,CUST-1432,East,Electronics,Webcam HD,1,79.99,0.0,79.99,False
ORD-11470,2024-07-06,CUST-3524,West,Electronics,USB-C Hub,3,39.99,0.05,113.97,False
ORD-11284,2024-05-11,CUST-3306,East,Electronics,LED Monitor,1,299.99,0.15,254.99,False
ORD-12568,2024-11-23,CUST-4719,East,Clothing,Denim Jeans,2,59.99,0.0,119.98,False
ORD-13396,2024-11-04,CUST-4092,South,Clothing,Winter Jacket,3,149.99,0.1,404.97,False
ORD-14302,2024-10-05,CUST-4175,East,Clothing,Wool Sweater,2,79.99,0.0,159.98,False
ORD-11094,2024-03-06,CUST-4822,West,Home & Garden,Air Purifier,1,159.99,0.1,143.99,True
ORD-11795,2024-02-22,CUST-3112,East,Home & Garden,Plant Pot Set,1,34.99,0.1,31.49,False
ORD-11183,2024-12-24,CUST-1090,South,Clothing,Winter Jacket,1,149.99,0.1,134.99,False
ORD-10224,2024-04-05,CUST-1066,,Clothing,Running Shoes,2,109.99,0.0,219.98,False
ORD-13963,2024-08-10,CUST-3263,North,Clothing,Casual Sneakers,1,89.99,0.15,76.49,False
ORD-13820,2024-05-26,CUST-4037,North,Electronics,Webcam HD,2,79.99,0.0,159.98,False
ORD-12520,2024-10-18,CUST-3789,West,Clothing,Wool Sweater,2,79.99,0.1,143.98,False
ORD-12943,2024-10-21,CUST-4263,North,Electronics,Bluetooth Speaker,4,59.99,0.05,227.96,False
ORD-13091,2024-12-05,CUST-2546,South,Clothing,Cotton T-Shirt,5,24.99,0.15,106.21,False
ORD-11371,2024-03-24,CUST-1767,South,Clothing,Denim Jeans,1,59.99,0.0,59.99,False
ORD-12594,2024-02-04,CUST-3456,East,Electronics,Bluetooth Speaker,3,59.99,0.15,152.97,False
ORD-10684,2024-12-22,CUST-1741,South,Electronics,Laptop Stand,1,49.99,0.1,44.99,False
ORD-11951,2024-03-14,CUST-4079,North,Home & Garden,Coffee Maker,2,69.99,0.1,125.98,False
ORD-10827,2024-05-04,CUST-3222,South,Clothing,Wool Sweater,1,79.99,0.1,71.99,False
ORD-11261,2024-11-18,CUST-3957,South,Electronics,Webcam HD,1,79.99,0.05,75.99,True
ORD-14875,2024-09-14,CUST-3396,East,Electronics,USB-C Hub,2,39.99,0.1,71.98,False
ORD-13397,2024-11-12,CUST-4925,South,Clothing,Denim Jeans,4,59.99,0.0,239.96,False
ORD-10632,2024-07-13,CUST-3775,West,Electronics,USB-C Hub,3,39.99,0.15,101.97,False
ORD-14267,2024-01-10,CUST-3974,East,Clothing,Wool Sweater,1,79.99,0.1,71.99,False
ORD-11306,2024-10-15,CUST-1613,East,Clothing,Running Shoes,1,109.99,0.15,93.49,False
ORD-14189,2024-10-02,CUST-1104,East,Clothing,Running Shoes,1,109.99,0.05,104.49,False
ORD-11241,2024-11-10,CUST-3804,South,Clothing,Wool Sweater,2,79.99,0.15,135.98,False
ORD-13210,2024-03-25,CUST-4196,North,Electronics,Wireless Headphones,3,89.99,0.05,256.47,False
ORD-11460,2024-05-06,CUST-4407,South,Clothing,Winter Jacket,1,149.99,0.05,142.49,False
ORD-11397,2024-04-25,CUST-1025,North,Clothing,Winter Jacket,1,149.99,0.05,142.49,False
ORD-10962,2024-04-05,CUST-2388,South,Electronics,Wireless Headphones,2,89.99,0.0,179.98,False
ORD-14761,2024-12-14,CUST-2784,North,Home & Garden,Coffee Maker,1,69.99,0.05,66.49,False
ORD-11277,2024-12-26,CUST-2780,East,Clothing,Cotton T-Shirt,2,24.99,0.0,49.98,False
ORD-14312,2024-02-09,CUST-1802,North,Home & Garden,Plant Pot Set,4,34.99,0.05,132.96,False
ORD-10745,2024-12-28,CUST-4463,South,Clothing,Wool Sweater,3,79.99,0.1,215.97,False
ORD-12840,2024-05-24,CUST-3653,North,Clothing,Cotton T-Shirt,1,24.99,0.1,22.49,False
ORD-13759,2024-11-09,CUST-4815,West,Electronics,LED Monitor,2,299.99,0.0,599.98,False
ORD-14108,2024-12-25,CUST-4452,West,Home & Garden,Air Purifier,2,159.99,0.0,319.98,True
ORD-10141,2024-04-24,CUST-4651,North,Electronics,Bluetooth Speaker,1,59.99,0.1,53.99,False
ORD-11115,2024-08-20,CUST-3056,East,Home & Garden,Plant Pot Set,1,34.99,0.0,34.99,False
ORD-10804,2024-06-27,CUST-1795,South,Home & Garden,Plant Pot Set,2,34.99,,69.98,True
ORD-14627,2024-07-23,CUST-1368,North,Clothing,Wool Sweater,2,79.99,0.05,151.98,False
ORD-10529,2024-12-11,CUST-1327,South,Electronics,Bluetooth Speaker,1,59.99,0.05,56.99,False
ORD-13639,2024-03-02,CUST-2698,West,Electronics,Mechanical Keyboard,1,129.99,0.05,123.49,False
ORD-10200,2024-09-13,CUST-4404,North,Clothing,Running Shoes,2,109.99,0.0,219.98,False
ORD-10454,2024-02-17,CUST-2519,North,Clothing,Denim Jeans,1,59.99,0.1,53.99,False
ORD-14968,2024-12-20,CUST-1320,South,Electronics,Wireless Headphones,2,89.99,0.15,152.98,True
ORD-11746,2024-01-02,CUST-3174,South,Home & Garden,Plant Pot Set,2,34.99,0.0,69.98,True
ORD-13891,2024-07-09,CUST-3223,South,Home & Garden,Storage Organizer,1,29.99,0.05,28.49,False
ORD-14695,2024-12-26,CUST-3708,East,Home & Garden,Plant Pot Set,1,34.99,0.0,34.99,False
ORD-10440,2024-02-27,CUST-1574,East,Electronics,LED Monitor,3,299.99,0.0,899.97,False
ORD-12335,2024-05-24,CUST-2599,West,Clothing,Rain Coat,2,119.99,0.15,203.98,False
ORD-13075,2024-12-19,CUST-3512,West,Electronics,Wireless Headphones,1,89.99,0.0,89.99,False
ORD-14393,2024-01-02,CUST-4127,North,Clothing,Running Shoes,2,109.99,0.2,175.98,False
ORD-10432,2024-08-17,CUST-2606,South,Electronics,Laptop Stand,3,49.99,0.15,127.47,True
ORD-13110,2024-09-01,CUST-4366,South,Home & Garden,Coffee Maker,1,69.99,0.0,69.99,False
ORD-13118,2024-04-14,CUST-1384,North,Clothing,Rain Coat,1,119.99,0.0,119.99,False
ORD-12158,2024-06-08,CUST-3588,East,Electronics,Webcam HD,1,79.99,0.1,71.99,False
ORD-12143,2024-04-04,CUST-2327,North,Home & Garden,Coffee Maker,1,69.99,0.0,69.99,True
ORD-13158,2024-11-16,CUST-1263,South,Clothing,Rain Coat,1,119.99,0.15,101.99,False
ORD-13789,2024-12-20,CUST-4053,West,Clothing,Winter Jacket,2,149.99,0.2,239.98,False
ORD-12021,2024-07-14,CUST-1683,North,Clothing,Yoga Pants,2,44.99,0.0,89.98,False
ORD-14340,2024-06-01,CUST-4812,North,Clothing,Casual Sneakers,2,89.99,0.15,152.98,False
ORD-14247,2024-02-17,CUST-4430,East,Electronics,Wireless Headphones,2,89.99,0.1,161.98,False
ORD-10984,2024-10-02,CUST-1340,North,Clothing,Denim Jeans,2,59.99,0.2,95.98,False
ORD-14912,2024-07-23,CUST-4178,East,Clothing,Winter Jacket,2,149.99,0.1,269.98,False
ORD-14324,2024-11-14,CUST-1504,East,Clothing,Casual Sneakers,1,89.99,0.05,85.49,False
ORD-12727,2024-03-01,CUST-2864,North,Home & Garden,Plant Pot Set,3,34.99,0.0,104.97,True
ORD-12328,2024-09-13,CUST-1876,East,Electronics,Mechanical Keyboard,3,129.99,0.0,389.97,False
ORD-13444,2024-12-16,CUST-2910,North,Electronics,USB-C Hub,3,39.99,0.0,119.97,False
ORD-11647,2024-11-02,CUST-2587,West,Electronics,Bluetooth Speaker,3,59.99,0.0,179.97,False
ORD-10821,2024-01-03,CUST-2104,South,Electronics,Laptop Stand,1,49.99,0.0,49.99,False
ORD-11989,2024-10-15,CUST-4406,West,Electronics,Webcam HD,1,79.99,0.05,75.99,False
ORD-12567,2024-04-22,CUST-2989,South,Clothing,Running Shoes,1,109.99,0.15,93.49,False
ORD-11050,2024-12-03,CUST-1228,West,Home & Garden,Air Purifier,2,159.99,0.0,319.98,True
ORD-13300,2024-06-13,CUST-2439,East,Clothing,Rain Coat,1,119.99,0.1,107.99,False
ORD-10376,2024-11-23,CUST-2044,North,Clothing,Winter Jacket,1,149.99,0.0,149.99,False
ORD-10592,2024-03-23,CUST-1006,South,Home & Garden,Throw Blanket,2,49.99,0.05,94.98,False
ORD-13178,2024-11-17,CUST-1965,North,Home & Garden,Throw Blanket,2,49.99,0.0,99.98,False
ORD-14354,2024-07-09,CUST-4757,North,Clothing,Running Shoes,1,109.99,0.2,87.99,False
ORD-13079,2024-12-25,CUST-2776,West,Electronics,LED Monitor,4,299.99,0.0,1199.96,False
ORD-10163,2024-07-02,CUST-1829,East,Home & Garden,Air Purifier,2,159.99,0.0,319.98,False
ORD-11409,2024-12-02,CUST-1995,South,Clothing,Denim Jeans,4,59.99,0.1,215.96,False
ORD-14367,2024-06-01,CUST-4474,North,Clothing,Running Shoes,2,109.99,0.15,186.98,False
ORD-11376,2024-06-18,CUST-1248,West,Electronics,Mechanical Keyboard,4,129.99,0.05,493.96,False
ORD-11040,2024-07-18,CUST-4854,West,Home & Garden,LED Desk Lamp,1,44.99,0.05,42.74,True
ORD-13258,2024-05-09,CUST-1631,East,Electronics,LED Monitor,1,299.99,0.0,299.99,False
ORD-10612,2024-09-20,CUST-2552,East,Home & Garden,Coffee Maker,2,69.99,0.0,139.98,True
ORD-11354,2024-06-17,CUST-1634,North,Clothing,Rain Coat,3,119.99,0.1,323.97,False
ORD-12900,2024-02-03,CUST-3860,East,Home & Garden,Throw Blanket,1,49.99,0.1,44.99,False
ORD-11900,2024-07-16,CUST-4176,North,Electronics,Smart Watch,1,199.99,0.05,189.99,False
ORD-10369,2024-01-03,CUST-1645,West,Clothing,Rain Coat,3,119.99,0.0,359.97,False
ORD-13623,2024-12-26,CUST-1266,East,Home & Garden,Air Purifier,1,159.99,0.0,159.99,False
ORD-10418,2024-10-02,CUST-2444,East,Home & Garden,Plant Pot Set,1,34.99,0.0,34.99,False
ORD-10283,2024-02-11,CUST-3479,East,Clothing,Denim Jeans,1,59.99,0.1,53.99,False
ORD-14217,2024-06-12,CUST-3901,West,Home & Garden,Wall Clock,5,39.99,0.0,199.95,False
ORD-10871,2024-04-24,CUST-1571,North,Electronics,Bluetooth Speaker,3,59.99,0.05,170.97,False
ORD-12909,2024-04-28,CUST-4101,North,Electronics,LED Monitor,5,299.99,0.0,1499.95,False
ORD-10354,2024-01-19,CUST-2440,North,Home & Garden,Scented Candles,5,19.99,0.0,99.95,False
ORD-12603,2024-04-02,CUST-3925,East,Electronics,LED Monitor,1,299.99,0.1,269.99,False
ORD-12639,2024-10-04,CUST-3000,North,Clothing,Cotton T-Shirt,1,24.99,0.05,23.74,False
ORD-10314,2024-11-12,CUST-3585,South,Electronics,Smart Watch,3,199.99,0.05,569.97,False
ORD-12987,2024-07-10,CUST-1362,East,Home & Garden,Storage Organizer,2,29.99,0.0,59.98,False
ORD-11279,2024-06-01,CUST-2492,North,Electronics,Webcam HD,3,79.99,0.0,239.97,True
ORD-13887,2024-09-13,CUST-4792,East,Home & Garden,Wall Clock,4,39.99,0.0,159.96,False
ORD-12731,2024-06-10,CUST-4927,South,Electronics,Laptop Stand,4,49.99,0.0,199.96,False
ORD-11726,2024-07-03,CUST-4543,East,Clothing,Rain Coat,1,119.99,0.0,119.99,False
ORD-11596,2024-04-07,CUST-1797,East,Clothing,Running Shoes,2,109.99,0.0,219.98,False
ORD-14905,2024-03-27,CUST-1904,South,Clothing,Cotton T-Shirt,2,24.99,0.1,44.98,False
ORD-11469,2024-11-21,CUST-3259,North,Electronics,Laptop Stand,1,49.99,0.0,49.99,False
ORD-13780,2024-05-21,CUST-3005,West,Clothing,Casual Sneakers,4,89.99,0.25,269.97,False
ORD-11601,2024-05-21,CUST-1762,North,Clothing,Wool Sweater,2,79.99,0.1,143.98,False
ORD-14743,2024-12-27,CUST-4422,North,Home & Garden,Scented Candles,2,19.99,0.1,35.98,False
ORD-10399,2024-10-27,CUST-1801,West,Clothing,Wool Sweater,3,79.99,0.2,191.98,True
ORD-14048,2024-11-04,CUST-4632,North,Home & Garden,Throw Blanket,4,49.99,0.0,199.96,False
ORD-10458,2024-01-24,CUST-1533,South,Clothing,Winter Jacket,3,149.99,0.2,359.98,False
ORD-14453,2024-11-21,CUST-4275,West,Home & Garden,LED Desk Lamp,2,44.99,0.0,89.98,False
ORD-14219,2024-04-22,CUST-1967,South,Clothing,Yoga Pants,1,44.99,0.1,40.49,False
ORD-11857,2024-06-25,CUST-4219,South,Electronics,Smart Watch,2,199.99,0.05,379.98,True
ORD-13177,2024-12-17,CUST-2872,West,Electronics,LED Monitor,1,299.99,0.05,284.99,False
ORD-10375,2024-04-25,CUST-3418,South,Clothing,Yoga Pants,3,44.99,0.05,128.22,False
ORD-14389,2024-01-08,CUST-2341,North,Electronics,Wireless Headphones,1,89.99,0.05,85.49,False
ORD-10883,2024-02-26,CUST-2779,South,Clothing,Rain Coat,2,119.99,0.25,179.98,False
ORD-12739,2024-01-01,CUST-3277,East,Clothing,Running Shoes,2,109.99,0.0,219.98,False
ORD-10691,2024-06-27,CUST-4931,East,Electronics,LED Monitor,5,299.99,0.0,1499.95,False
ORD-11675,2024-04-02,CUST-2119,West,Clothing,Casual Sneakers,2,89.99,0.2,143.98,False
ORD-10008,2024-08-21,CUST-4186,North,Electronics,Laptop Stand,1,49.99,0.0,49.99,False
ORD-13967,2024-01-24,CUST-2278,East,Clothing,Yoga Pants,1,44.99,0.0,44.99,False
ORD-12544,2024-02-14,CUST-2859,East,Clothing,Running Shoes,1,109.99,0.0,109.99,False
ORD-10898,2024-01-02,CUST-4482,North,Electronics,Laptop Stand,1,49.99,0.0,49.99,False
ORD-10317,2024-03-20,CUST-2830,South,Clothing,Rain Coat,2,119.99,0.1,215.98,False
ORD-13491,2024-08-02,CUST-2473,South,Home & Garden,Coffee Maker,3,69.99,0.0,209.97,False
ORD-11708,2024-08-27,CUST-4003,East,Electronics,LED Monitor,2,299.99,0.0,599.98,True
ORD-13094,2024-03-22,CUST-4884,East,Clothing,Winter Jacket,2,149.99,0.1,269.98,False
ORD-13668,2024-01-24,CUST-1276,West,Electronics,Smart Watch,1,199.99,0.0,199.99,False
ORD-10508,2024-12-27,CUST-2586,North,Electronics,USB-C Hub,2,39.99,0.1,71.98,False
ORD-14884,2024-02-25,CUST-1249,South,Clothing,Cotton T-Shirt,2,24.99,0.0,49.98,False
ORD-14339,2024-03-07,CUST-4672,East,Electronics,Webcam HD,1,79.99,0.15,67.99,False
ORD-14049,2024-03-17,CUST-1944,North,Electronics,Laptop Stand,3,49.99,0.0,149.97,True
ORD-10546,2024-02-01,CUST-2261,South,Clothing,Yoga Pants,1,44.99,0.2,35.99,True
